p.id	i.id	t.id	i.description	i.itemEtt	i.language	i.maxPolicyPhase	i.p.data_source	i.p.reference_text_0	i.parameter.description	i.parameter.source	i.parameter.source_rtl	i.parameter.srclang	i.parameter.target_rtl	i.parameter.trans0	i.parameter.trans0_display	i.parameter.trans1	i.parameter.trans1_display	i.parameter.trglang	i.status	i.tag	t.actualTaskTimeSeconds	t.estimatedTaskTimeMinutes	t.firstAcquireTimestamp	t.firstSubmitTimestamp	t.lastAcquireTimestamp	t.lastSubmitTimestamp	t.raterId	t.raterLogin	t.s.sys0	t.s.sys1	t.status	t.timestamp
167591123	56187923414	8656890874	就浙江大学而言，我们在办学中注重突出三个方面的特色：一是突出创新创业人才培养特色，构建科教融合、校企结合的整合育人环境，形成全链条的创业教育生态系统；二是突出学科交叉会聚特色，推动学科体系的优化调整，营造学科交叉的制度环境，积极培育交叉新兴学科和标志性交叉成果；三是突出办学体系和社会服务特色，开展深度国际交流合作，加快形成泛浙大产学研合作体系。	0.5	Chinese_Simplified (CN)	0	unknown_source	For Zhejiang University, three characteristics are emphasized in our operation: the first one is to highlight the special training of innovation and entrepreneurship talents: construct integrated teaching environment by combining science with education and combining schools and enterprises, and the full-chain entrepreneurship education ecological system; the second one is to highlight the feature of cross-discipline convergence: promote the optimization and adjustment of discipline system, build the environment of the cross-discipline system, and actively cultivate results of cross-discipline and emerging discipline research and landmark cross-discipline achievements; the third one is to highlight the school operation system and the social service features: carry out in-depth international exchanges and cooperation, and accelerate forming the industry-university research cooperation system of Zhejiang University.	就浙江大学而言，我们在办学中注重突出三个方面的特色：一是突出创新创业人才培养特色，构建科教融合、校企结合的整合育人环境，形成全链条的创业教育生态系统；二是突出学科交叉会聚特色，推动学科体系的优化调整，营造学科交叉的制度环境，积极培育交叉新兴学科和标志性交叉成果；三是突出办学体系和社会服务特色，开展深度国际交流合作，加快形成泛浙大产学研合作体系。	就浙江大学而言，我们在办学中注重突出三个方面的特色：一是突出创新创业人才培养特色，构建科教融合、校企结合的整合育人环境，形成全链条的创业教育生态系统；二是突出学科交叉会聚特色，推动学科体系的优化调整，营造学科交叉的制度环境，积极培育交叉新兴学科和标志性交叉成果；三是突出办学体系和社会服务特色，开展深度国际交流合作，加快形成泛浙大产学研合作体系。	false	Chinese	false	For Zhejiang University, we focus on highlighting the following three aspects of our education:First, we highlight the characteristics of talent cultivation for innovation and entrepreneurship. We build an integrated environment that integrates science and education, and combines schools and enterprises. We form an all-round entrepreneurship education ecosystem.Second, we highlight the characteristics of interdisciplinary convergence. We promote the optimization and adjustment of the discipline system, create an institutional environment for interdisciplinary convergence, and actively cultivate emerging interdisciplinary disciplines and landmark interdisciplinary achievements.Third, we highlight the characteristics of the education system and social services. We conduct in-depth international exchanges and cooperation, and accelerate the formation of a pan-Zhejiang University industry-university-research cooperation system.	For Zhejiang University, we focus on highlighting the following three aspects of our education:First, we highlight the characteristics of talent cultivation for innovation and entrepreneurship. We build an integrated environment that integrates science and education, and combines schools and enterprises. We form an all-round entrepreneurship education ecosystem.Second, we highlight the characteristics of interdisciplinary convergence. We promote the optimization and adjustment of the discipline system, create an institutional environment for interdisciplinary convergence, and actively cultivate emerging interdisciplinary disciplines and landmark interdisciplinary achievements.Third, we highlight the characteristics of the education system and social services. We conduct in-depth international exchanges and cooperation, and accelerate the formation of a pan-Zhejiang University industry-university-research cooperation system.	As for Zhejiang University, we focus on highlighting three aspects of our education: First, we highlight the characteristics of talent cultivation for innovation and entrepreneurship, build an integrated education environment that integrates science and education and combines schools and enterprises, and form a full-chain entrepreneurship education ecosystem; Second, we highlight the characteristics of interdisciplinary convergence, promote the optimization and adjustment of the discipline system, create an institutional environment for interdisciplinary convergence, and actively cultivate emerging interdisciplinary disciplines and landmark interdisciplinary achievements; Third, we highlight the characteristics of the education system and social services, carry out in-depth international exchanges and cooperation, and accelerate the formation of a pan-Zhejiang University industry-university-research cooperation system.	As for Zhejiang University, we focus on highlighting three aspects of our education: First, we highlight the characteristics of talent cultivation for innovation and entrepreneurship, build an integrated education environment that integrates science and education and combines schools and enterprises, and form a full-chain entrepreneurship education ecosystem; Second, we highlight the characteristics of interdisciplinary convergence, promote the optimization and adjustment of the discipline system, create an institutional environment for interdisciplinary convergence, and actively cultivate emerging interdisciplinary disciplines and landmark interdisciplinary achievements; Third, we highlight the characteristics of the education system and social services, carry out in-depth international exchanges and cooperation, and accelerate the formation of a pan-Zhejiang University industry-university-research cooperation system.	English	Completed		43	0.5	1700017795610	1700017838259	1700017795610	1700017838259	56089077	a...r@gmail.com	3	2	Completed	1700017838259
167591123	56187923415	8651737507	然而这样的模式让一些小企业不堪重负，很多半导体创业者面对巨额的产线建设费用只能望而却步。	0.5	Chinese_Simplified (CN)	0	unknown_source	However, such a model has overwhelmed some small enterprises, and many semiconductor entrepreneurs could only flinch in the face of huge production line construction costs.	然而这样的模式让一些小企业不堪重负，很多半导体创业者面对巨额的产线建设费用只能望而却步。	然而这样的模式让一些小企业不堪重负，很多半导体创业者面对巨额的产线建设费用只能望而却步。	false	Chinese	false	This model, however, is unsustainable for many small businesses, and the high cost of building semiconductor production lines is a major barrier to entry for many semiconductor start-ups.	This model, however, is unsustainable for many small businesses, and the high cost of building semiconductor production lines is a major barrier to entry for many semiconductor start-ups.	However, this model has made some small businesses unsustainable, and many semiconductor entrepreneurs can only be deterred by the huge cost of production line construction.	However, this model has made some small businesses unsustainable, and many semiconductor entrepreneurs can only be deterred by the huge cost of production line construction.	English	Completed		83	0.5	1699764824707	1699764907570	1699764824707	1699764907570	56225225	b...r@gmail.com	3	2	Completed	1699764907570
167591123	56187923416	8651737695	实用商务英语口语情景100 王慧莉,战丽莉,王玉翠 著，中国宇航出版社直供的正版书籍，可开正规的电子发票，有问题随时联系在线客服！	0.5	Chinese_Simplified (CN)	0	unknown_source	Practical Oral Business English Scenarios 100 by Wang Huili, Zhan Lili, Wang Yucui, authentic books directly from China Aerospace Publishing House, official electronic invoice can be provided, please contact online customer service any time if you have any question!	实用商务英语口语情景100 王慧莉,战丽莉,王玉翠 著，中国宇航出版社直供的正版书籍，可开正规的电子发票，有问题随时联系在线客服！	实用商务英语口语情景100 王慧莉,战丽莉,王玉翠 著，中国宇航出版社直供的正版书籍，可开正规的电子发票，有问题随时联系在线客服！	false	Chinese	false	100 Practical Business English Oral Situations by Wang Huili, Zhan Lili, and Wang Yucui. The book is a genuine book from the China Aerospace Publishing House. It can issue a formal electronic invoice. Please contact online customer service if you have any questions.	100 Practical Business English Oral Situations by Wang Huili, Zhan Lili, and Wang Yucui. The book is a genuine book from the China Aerospace Publishing House. It can issue a formal electronic invoice. Please contact online customer service if you have any questions.	100 Practical Business English Oral Situations by Wang Huili, Zhan Lili, and Wang Yucui. The book is a genuine book directly supplied by China Aerospace Publishing House. You can contact the online customer service at any time if you have any questions.	100 Practical Business English Oral Situations by Wang Huili, Zhan Lili, and Wang Yucui. The book is a genuine book directly supplied by China Aerospace Publishing House. You can contact the online customer service at any time if you have any questions.	English	Completed		33	0.5	1699765725193	1699765757915	1699765725193	1699765757915	56225225	b...r@gmail.com	3	2	Completed	1699765757915
167591123	56187923417	9198018247	该款等级1，容量500，存储方法常温、阴凉、干燥通风处，包装其它，酒精度42，香型浓香型，省份内蒙古，产品重量（kg）2.9， 目前已有4人评价 ，获得了100%的好评率。	0.5	Chinese_Simplified (CN)	0	unknown_source	This one is on level 1 with 500ml; storage method: normal temperature, in a cool, dry and ventilated place; packaging: other; alcohol: 42 degrees; flavor type: rich flavor; province: Inner Mongolia; product weight (kg): 2.9; at present, 4 people have reviewed it with 100% positive comments.	该款等级1，容量500，存储方法常温、阴凉、干燥通风处，包装其它，酒精度42，香型浓香型，省份内蒙古，产品重量（kg）2.9， 目前已有4人评价 ，获得了100%的好评率。	该款等级1，容量500，存储方法常温、阴凉、干燥通风处，包装其它，酒精度42，香型浓香型，省份内蒙古，产品重量（kg）2.9， 目前已有4人评价 ，获得了100%的好评率。	false	Chinese	false	This product has a grade of 1, a capacity of 500ml, is stored at room temperature, in a cool, dry and ventilated place, is packaged in others, has an alcohol content of 42%, is a strong fragrance, comes from Inner Mongolia, and weighs 2.9kg. It has received 4 ratings and a 100% satisfaction rate.	This product has a grade of 1, a capacity of 500ml, is stored at room temperature, in a cool, dry and ventilated place, is packaged in others, has an alcohol content of 42%, is a strong fragrance, comes from Inner Mongolia, and weighs 2.9kg. It has received 4 ratings and a 100% satisfaction rate.	This product is rated 1, has a capacity of 500ml, is stored at room temperature, in a cool, dry and ventilated place, is packaged in other, has an alcohol content of 42%, is a strong fragrance, is from Inner Mongolia, and weighs 2.9kg. It has been rated by 4 people and has a 100% satisfaction rate.	This product is rated 1, has a capacity of 500ml, is stored at room temperature, in a cool, dry and ventilated place, is packaged in other, has an alcohol content of 42%, is a strong fragrance, is from Inner Mongolia, and weighs 2.9kg. It has been rated by 4 people and has a 100% satisfaction rate.	English	Completed		30	0.5	1699766951277	1699766980932	1699766951277	1699766980932	56225225	b...r@gmail.com	3	4	Completed	1699766980932
167591123	56187923418	8651816890	据了解，中国儿童中心今年“六一”儿童节期间举办的活动包括“爱家创酷”儿童未来学习嘉年华、首届儿童视觉艺术节 、 “ 书香嘉年华”活动 、 “ 全家爱阅读”绘本系列活动等。	0.5	Chinese_Simplified (CN)	0	unknown_source	It is understood that the activities held during the “Children’s Day” by China Children’s Center this year include the “Cool Maker Loves Family” carnival of children’s future learning, the first children’s visual art festival, the “Book Carnival” event and the “Whole Family Loves Reading” Picture Book Reading activity.	据了解，中国儿童中心今年“六一”儿童节期间举办的活动包括“爱家创酷”儿童未来学习嘉年华、首届儿童视觉艺术节 、 “ 书香嘉年华”活动 、 “ 全家爱阅读”绘本系列活动等。	据了解，中国儿童中心今年“六一”儿童节期间举办的活动包括“爱家创酷”儿童未来学习嘉年华、首届儿童视觉艺术节 、 “ 书香嘉年华”活动 、 “ 全家爱阅读”绘本系列活动等。	false	Chinese	false	"It is understood that China Children's Center will hold activities such as the ""Love and Create"" Children's Future Learning Carnival, the first Children's Visual Arts Festival, the ""Book Carnival"" activity, and the ""Family Love Reading"" picture book series of activities during this year's Children's Day (June 1st)."	"It is understood that China Children's Center will hold activities such as the ""Love and Create"" Children's Future Learning Carnival, the first Children's Visual Arts Festival, the ""Book Carnival"" activity, and the ""Family Love Reading"" picture book series of activities during this year's Children's Day (June 1st)."	"It is understood that the activities held by the China Children's Center during the Children's Day this year include the ""Love Family and Create Cool"" Children's Future Learning Carnival, the first Children's Visual Arts Festival, the ""Book Carnival"" activity, and the ""Family Love Reading"" picture book series of activities."	"It is understood that the activities held by the China Children's Center during the Children's Day this year include the ""Love Family and Create Cool"" Children's Future Learning Carnival, the first Children's Visual Arts Festival, the ""Book Carnival"" activity, and the ""Family Love Reading"" picture book series of activities."	English	Completed		46	0.5	1699767524251	1699767569908	1699767524251	1699767569908	56225225	b...r@gmail.com	2	3	Completed	1699767569908
167591123	56187923419	8655537998	宋剑锋--人物画名家小品【正版书籍 闪电发货】	0.5	Chinese_Simplified (CN)	0	unknown_source	Song Jianfeng - Small Works of Famous Figure Painter[Authentic Book, Fast Shipping]	宋剑锋--人物画名家小品【正版书籍 闪电发货】	宋剑锋--人物画名家小品【正版书籍 闪电发货】	false	Chinese	false	'Song Jianfeng: Miniatures of Famous Artists of Figure Painting [Original Books Lightning Delivery]'	'Song Jianfeng: Miniatures of Famous Artists of Figure Painting [Original Books Lightning Delivery]'	Song Jianfeng--Famous Artist's Sketches of Figures [Original Books]	Song Jianfeng--Famous Artist's Sketches of Figures [Original Books]	English	Completed		29	0.5	1700033484055	1700033512993	1700033484055	1700033512993	56089077	a...r@gmail.com	2	3	Completed	1700033512993
167591123	56187923420	8657018727	散热效果:散热效果不错，风扇很给力，工作用挺安静，游戏效果全开风扇还是不小的。	0.5	Chinese_Simplified (CN)	0	unknown_source	Heat dissipation: nice, the fan works well, it is quiet when you work on it, and it is louder with all the fans are working when you play games.	散热效果:散热效果不错，风扇很给力，工作用挺安静，游戏效果全开风扇还是不小的。	散热效果:散热效果不错，风扇很给力，工作用挺安静，游戏效果全开风扇还是不小的。	false	Chinese	false	Cooling: good cooling effect, fan is very powerful, quite quiet when working, fan is still not small when gaming.	Cooling: good cooling effect, fan is very powerful, quite quiet when working, fan is still not small when gaming.	Cooling effect: The cooling effect is good, the fan is powerful, the work is quite quiet, and the fan is still not small when the game effect is fully opened.	Cooling effect: The cooling effect is good, the fan is powerful, the work is quite quiet, and the fan is still not small when the game effect is fully opened.	English	Completed		30	0.5	1700018800162	1700018830092	1700018800162	1700018830092	56089077	a...r@gmail.com	3	2	Completed	1700018830092
167591123	56187923421	8651784455	颜色：如图色（拍摄色差避免不了，实物最接近的颜色会说明，外拍光线會造成衣物颜色变亮，颜色问题购买前请提前咨询）	0.5	Chinese_Simplified (CN)	0	unknown_source	Color: as shown in the picture (color difference is inevitable in the photos; the color closest to the clothes will be specified; outdoor shooting may cause the color of clothes to be lighter; please consult us if you have questions about colors before placing an order)	颜色：如图色（拍摄色差避免不了，实物最接近的颜色会说明，外拍光线會造成衣物颜色变亮，颜色问题购买前请提前咨询）	颜色：如图色（拍摄色差避免不了，实物最接近的颜色会说明，外拍光线會造成衣物颜色变亮，颜色问题购买前请提前咨询）	false	Chinese	false	Color: the same as the picture (shooting color difference is inevitable, the color closest to the real thing will be explained, the outdoor shooting light will cause the color of the clothes to become brighter, please consult in advance before purchase)	Color: the same as the picture (shooting color difference is inevitable, the color closest to the real thing will be explained, the outdoor shooting light will cause the color of the clothes to become brighter, please consult in advance before purchase)	Color: As the picture color (shooting color difference can not be avoided, the color closest to the real thing will be explained, the external shooting light will cause the color of the clothes to become brighter, the color problem should be consulted in advance before purchase)	Color: As the picture color (shooting color difference can not be avoided, the color closest to the real thing will be explained, the external shooting light will cause the color of the clothes to become brighter, the color problem should be consulted in advance before purchase)	English	Completed		33	0.5	1699765660797	1699765694129	1699765660797	1699765694129	56225225	b...r@gmail.com	3	2	Completed	1699765694129
167591123	56187923422	8655661421	枸杞子的作用：性平，味甘，归肝，胃经。	0.5	Chinese_Simplified (CN)	0	unknown_source	Effect of fruits of Chinese wolfberries: neutral in nature and sweet in taste, belonging to the channels of liver and stomach.	枸杞子的作用：性平，味甘，归肝，胃经。	枸杞子的作用：性平，味甘，归肝，胃经。	false	Chinese	false	Lycium barbarum has a mild nature and a sweet taste. It goes into the liver and stomach meridians.	Lycium barbarum has a mild nature and a sweet taste. It goes into the liver and stomach meridians.	Lycium barbarum has a mild nature, a sweet taste, and enters the liver and stomach meridians.	Lycium barbarum has a mild nature, a sweet taste, and enters the liver and stomach meridians.	English	Completed		28	0.5	1700018001007	1700018029216	1700018001007	1700018029216	56089077	a...r@gmail.com	2	2	Completed	1700018029216
167591123	56187923423	9198017833	我问 15 分钟不到是不是可以取消	0.5	Chinese_Simplified (CN)	0	unknown_source	I asked if I could cancel it if it didn’t arrive in 15 minutes.	我问 15 分钟不到是不是可以取消	我问 15 分钟不到是不是可以取消	false	Chinese	false	I asked if it was possible to cancel in under 15 minutes.	I asked if it was possible to cancel in under 15 minutes.	I asked if it was possible to cancel within 15 minutes	I asked if it was possible to cancel within 15 minutes	English	Completed		33	0.5	1699765597077	1699765629762	1699765597077	1699765629762	56225225	b...r@gmail.com	2	3	Completed	1699765629762
167591123	56187923424	8657146757	除了坚定目标自信、路径自信、能力自信，高校还应当充分发挥三种优势：一是后发优势，通过持续引进海外杰出学术人才，学习借鉴世界一流大学的先进经验，实现学术水平和办学质量的显著提升；二是文化优势，继承中华文明在五千年积淀的智慧内涵，弘扬发展优秀传统文化，以此来凝聚力量、塑造品牌、提升形象；三是制度优势，发挥社会主义国家的制度优越性，强化目标驱动，汇集共识合力，优化资源配置，为学校加速赶超世界先进水平提供可持续的坚实保障。	0.5	Chinese_Simplified (CN)	0	unknown_source	In addition to insisting on objective confidence, path confidence and ability confidence, universities and colleges shall also give full play to three advantages: the first one is the advantage of backwardness; through the continuous introduction of overseas outstanding academic talents and learning from the advanced experience of world-class universities, significantly improve the academic level and school running quality; the second one is the cultural advantage; inheriting the wisdom of the Chinese civilization accumulated for five thousand years and carrying forward excellent traditional culture, unify strength, build brand and improve image; the third one is system advantage; give play to the institutional advantages of socialist countries, strengthen objective driving, collect consensus and joining forces, optimize resource configuration, and provide sustainable and solid support for the university to speed up catching up with and surpassing the world advanced level.	除了坚定目标自信、路径自信、能力自信，高校还应当充分发挥三种优势：一是后发优势，通过持续引进海外杰出学术人才，学习借鉴世界一流大学的先进经验，实现学术水平和办学质量的显著提升；二是文化优势，继承中华文明在五千年积淀的智慧内涵，弘扬发展优秀传统文化，以此来凝聚力量、塑造品牌、提升形象；三是制度优势，发挥社会主义国家的制度优越性，强化目标驱动，汇集共识合力，优化资源配置，为学校加速赶超世界先进水平提供可持续的坚实保障。	除了坚定目标自信、路径自信、能力自信，高校还应当充分发挥三种优势：一是后发优势，通过持续引进海外杰出学术人才，学习借鉴世界一流大学的先进经验，实现学术水平和办学质量的显著提升；二是文化优势，继承中华文明在五千年积淀的智慧内涵，弘扬发展优秀传统文化，以此来凝聚力量、塑造品牌、提升形象；三是制度优势，发挥社会主义国家的制度优越性，强化目标驱动，汇集共识合力，优化资源配置，为学校加速赶超世界先进水平提供可持续的坚实保障。	false	Chinese	false	In addition to strengthening confidence in goals, paths, and capabilities, universities should also fully exploit three advantages:1. The latecomer advantage. This can be achieved by continually attracting outstanding overseas academic talent, learning from the advanced experience of world-class universities, and achieving a significant improvement in academic level and school quality.2. The cultural advantage. This can be achieved by inheriting the wisdom of Chinese civilization accumulated over 5,000 years, and promoting the development of excellent traditional culture, which will help to gather strength, shape the brand, and enhance the image.3. The institutional advantage. This can be achieved by giving full play to the institutional superiority of a socialist country, strengthening goal-driven, gathering consensus and synergy, optimizing resource allocation, and providing sustainable and solid guarantees for the school to accelerate its catch-up with the world's advanced level.	In addition to strengthening confidence in goals, paths, and capabilities, universities should also fully exploit three advantages:1. The latecomer advantage. This can be achieved by continually attracting outstanding overseas academic talent, learning from the advanced experience of world-class universities, and achieving a significant improvement in academic level and school quality.2. The cultural advantage. This can be achieved by inheriting the wisdom of Chinese civilization accumulated over 5,000 years, and promoting the development of excellent traditional culture, which will help to gather strength, shape the brand, and enhance the image.3. The institutional advantage. This can be achieved by giving full play to the institutional superiority of a socialist country, strengthening goal-driven, gathering consensus and synergy, optimizing resource allocation, and providing sustainable and solid guarantees for the school to accelerate its catch-up with the world's advanced level.	In addition to having confidence in their goals, paths and abilities, universities should also fully leverage three advantages: first, the advantage of being a latecomer, by continuously attracting outstanding overseas academic talents, learning from the advanced experience of world-class universities, and achieving a significant improvement in academic level and school quality; second, the cultural advantage, inheriting the wisdom of Chinese civilization accumulated over 5,000 years, and promoting the development of excellent traditional culture, so as to gather strength, shape the brand, and enhance the image; third, the institutional advantage, giving full play to the institutional superiority of a socialist country, strengthening goal-driven, gathering consensus and synergy, optimizing resource allocation, and providing sustainable and solid guarantees for the school to accelerate its catch-up with the world's advanced level.	In addition to having confidence in their goals, paths and abilities, universities should also fully leverage three advantages: first, the advantage of being a latecomer, by continuously attracting outstanding overseas academic talents, learning from the advanced experience of world-class universities, and achieving a significant improvement in academic level and school quality; second, the cultural advantage, inheriting the wisdom of Chinese civilization accumulated over 5,000 years, and promoting the development of excellent traditional culture, so as to gather strength, shape the brand, and enhance the image; third, the institutional advantage, giving full play to the institutional superiority of a socialist country, strengthening goal-driven, gathering consensus and synergy, optimizing resource allocation, and providing sustainable and solid guarantees for the school to accelerate its catch-up with the world's advanced level.	English	Completed		30	0.5	1700017734819	1700017764742	1700017734819	1700017764742	56089077	a...r@gmail.com	2	3	Completed	1700017764742
167591123	56187923425	9434205333	星空有约丨双子座流星雨14日迎来极大-新华网	0.5	Chinese_Simplified (CN)	0	unknown_source	Rendezvous with the starry sky | Geminid meteor shower will usher in the maximum scale on December 14 - Xinhuanet	星空有约丨双子座流星雨14日迎来极大-新华网	星空有约丨双子座流星雨14日迎来极大-新华网	false	Chinese	false	Starry sky appointment: Geminid meteor shower peaks on the 14th - Xinhua News Agency	Starry sky appointment: Geminid meteor shower peaks on the 14th - Xinhua News Agency	Geminid meteor shower peaks on 14th - Xinhua News Agency	Geminid meteor shower peaks on 14th - Xinhua News Agency	English	Completed		30	0.5	1699767342890	1699767373205	1699767342890	1699767373205	56225225	b...r@gmail.com	3	2	Completed	1699767373205
167591123	56187923426	8657344603	美三航母集结中国周边 最强大武器罕见访问关岛 2022-01-17 多维 亲中共媒体多维报道：中美关系最新消息：最新卫星图像显示，美国三艘航母正在中国周边集结；美媒还披露，美国海军武器库中最强大的武器之一罕见访问关岛，对印太地区美国的盟友与敌手释放重要信号。	0.5	Chinese_Simplified (CN)	0	unknown_source	Three US aircraft carriers assemble around China; the most powerful weapons visit Guam in rare situation 2022-01-17 multidimensional Pro Communist media multidimensionally reports: latest news on China US Relation: the latest satellite image showed that three US aircraft carriers are assembling around China; US media also disclosed that one of the most powerful weapons in the US Navy’s arsenal in a rare case visited Guam, and sent an important signal to US allies and enemies in the Indo-Pacific region.	美三航母集结中国周边 最强大武器罕见访问关岛 2022-01-17 多维 亲中共媒体多维报道：中美关系最新消息：最新卫星图像显示，美国三艘航母正在中国周边集结；美媒还披露，美国海军武器库中最强大的武器之一罕见访问关岛，对印太地区美国的盟友与敌手释放重要信号。	美三航母集结中国周边 最强大武器罕见访问关岛 2022-01-17 多维 亲中共媒体多维报道：中美关系最新消息：最新卫星图像显示，美国三艘航母正在中国周边集结；美媒还披露，美国海军武器库中最强大的武器之一罕见访问关岛，对印太地区美国的盟友与敌手释放重要信号。	false	Chinese	false	Three US aircraft carriers gather around China, most powerful weapon pays rare visit to Guam 2022-01-17 Multipolar Times A pro-CCP media Multipolar Times reported: Latest news on the Sino-US relations: the latest satellite images show that three US aircraft carriers are gathering around China; US media also revealed that one of the most powerful weapons in the US Navy's arsenal made a rare visit to Guam, sending an important signal to the US allies and opponents in the Indo-Pacific region.	Three US aircraft carriers gather around China, most powerful weapon pays rare visit to Guam 2022-01-17 Multipolar Times A pro-CCP media Multipolar Times reported: Latest news on the Sino-US relations: the latest satellite images show that three US aircraft carriers are gathering around China; US media also revealed that one of the most powerful weapons in the US Navy's arsenal made a rare visit to Guam, sending an important signal to the US allies and opponents in the Indo-Pacific region.	Three US aircraft carriers gather around China, the most powerful weapon makes a rare visit to Guam 2022-01-17 Duowei Pro-CCP media Duowei reported: The latest news on Sino-US relations: The latest satellite images show that three US aircraft carriers are gathering around China; US media also revealed that one of the most powerful weapons in the US Navy's arsenal made a rare visit to Guam, sending an important signal to US allies and opponents in the Indo-Pacific region.	Three US aircraft carriers gather around China, the most powerful weapon makes a rare visit to Guam 2022-01-17 Duowei Pro-CCP media Duowei reported: The latest news on Sino-US relations: The latest satellite images show that three US aircraft carriers are gathering around China; US media also revealed that one of the most powerful weapons in the US Navy's arsenal made a rare visit to Guam, sending an important signal to US allies and opponents in the Indo-Pacific region.	English	Completed		39	0.5	1700034352943	1700034392404	1700034352943	1700034392404	56089077	a...r@gmail.com	3	3	Completed	1700034392404
167591123	56187923427	8651861645	芯片正常发货周期为1周以内，库存有现货部分拍下后24小时可以发货，请下单前与客服咨询。	0.5	Chinese_Simplified (CN)	0	unknown_source	In general conditions, the chips will be dispatched within 1 week, and the ones in stock can be dispatched within 24 hours, and please consult to the customer service staff before placing an order.	芯片正常发货周期为1周以内，库存有现货部分拍下后24小时可以发货，请下单前与客服咨询。	芯片正常发货周期为1周以内，库存有现货部分拍下后24小时可以发货，请下单前与客服咨询。	false	Chinese	false	Normal delivery time for chips is within 1 week. Inventory in stock can be shipped within 24 hours after taken. Please consult customer service before placing an order.	Normal delivery time for chips is within 1 week. Inventory in stock can be shipped within 24 hours after taken. Please consult customer service before placing an order.	The normal delivery cycle of the chip is within 1 week. The part of the inventory that is in stock can be shipped within 24 hours after it is purchased. Please consult with customer service before placing an order.	The normal delivery cycle of the chip is within 1 week. The part of the inventory that is in stock can be shipped within 24 hours after it is purchased. Please consult with customer service before placing an order.	English	Completed		37	0.5	1699765436763	1699765473582	1699765436763	1699765473582	56225225	b...r@gmail.com	2	3	Completed	1699765473582
167591123	56187923428	8651784539	正版《中国异闻录》，“异域密码”之后的全新作品，同样的作者，同样的主角，延续《泰国异闻录》《印度异闻录》未完的故事！	0.5	Chinese_Simplified (CN)	0	unknown_source	The authentic Strange Stories in China, a brand new work after the “Foreign Password” series, has the same author and the same leading actors; it extends the unfinished stories of Strange Stories in Thailand and Strange Stories in India!	正版《中国异闻录》，“异域密码”之后的全新作品，同样的作者，同样的主角，延续《泰国异闻录》《印度异闻录》未完的故事！	正版《中国异闻录》，“异域密码”之后的全新作品，同样的作者，同样的主角，延续《泰国异闻录》《印度异闻录》未完的故事！	false	Chinese	false	The original China Strange Stories, a brand-new work following “Strange Codes,” the same author, the same protagonist, continuing the unfinished stories of “Thailand Strange Stories” and “India Strange Stories!”	The original China Strange Stories, a brand-new work following “Strange Codes,” the same author, the same protagonist, continuing the unfinished stories of “Thailand Strange Stories” and “India Strange Stories!”	The original China Strange Stories, a brand new work after Strange Codes, the same author, the same protagonist, continuing the unfinished stories of Thailand Strange Stories and India Strange Stories!	The original China Strange Stories, a brand new work after Strange Codes, the same author, the same protagonist, continuing the unfinished stories of Thailand Strange Stories and India Strange Stories!	English	Completed		49	0.5	1699766053589	1699766103065	1699766053589	1699766103065	56225225	b...r@gmail.com	3	3	Completed	1699766103065
167591123	56187923429	9198017845	中国画鉴定收藏策略九讲【正版书籍 闪电发货】	0.5	Chinese_Simplified (CN)	0	unknown_source	Nine Lessons of Chinese Painting Appreciation and Collection Strategies [Authentic Book, Fast Shipping]	中国画鉴定收藏策略九讲【正版书籍 闪电发货】	中国画鉴定收藏策略九讲【正版书籍 闪电发货】	false	Chinese	false	Nine Lectures on Chinese Painting Appraisal and Collection Strategies (Original Books, Lightning Delivery)	Nine Lectures on Chinese Painting Appraisal and Collection Strategies (Original Books, Lightning Delivery)	Nine Lectures on Chinese Painting Appraisal and Collection Strategies [Original Books]	Nine Lectures on Chinese Painting Appraisal and Collection Strategies [Original Books]	English	Completed		29	0.5	1699765630510	1699765659525	1699765630510	1699765659525	56225225	b...r@gmail.com	2	2	Completed	1699765659525
167591123	56187923430	8657466405	推荐理由:瑞士制造，必须精品，欧米茄腕表， 纤薄而典雅的金资表，情侣腕表，既能彰显身份的高贵，又能秀出甜蜜的爱情。	0.5	Chinese_Simplified (CN)	0	unknown_source	Recommendation: Fine work made in Switzerland, OMEGA wristwatch, thin and elegant gold lovers’ watches not only show the nobility of your identities, but also your sweet love.	推荐理由:瑞士制造，必须精品，欧米茄腕表， 纤薄而典雅的金资表，情侣腕表，既能彰显身份的高贵，又能秀出甜蜜的爱情。	推荐理由:瑞士制造，必须精品，欧米茄腕表， 纤薄而典雅的金资表，情侣腕表，既能彰显身份的高贵，又能秀出甜蜜的爱情。	false	Chinese	false	**Recommendation:** This Swiss-made Omega watch is slim and elegant, with a golden dial, making it a perfect choice for couples looking to show off their love and status.	**Recommendation:** This Swiss-made Omega watch is slim and elegant, with a golden dial, making it a perfect choice for couples looking to show off their love and status.	Recommendation: Swiss-made, must be a fine product, Omega watch, slim and elegant gold watch, couple watch, both to show the nobility of identity and the sweetness of love.	Recommendation: Swiss-made, must be a fine product, Omega watch, slim and elegant gold watch, couple watch, both to show the nobility of identity and the sweetness of love.	English	Completed		38	0.5	1700016979139	1700017016684	1700016979139	1700017016684	56089077	a...r@gmail.com	3	2	Completed	1700017016684
